,Glaspercentage,Isolatie/infiltratie,g-waarde glas,Spuiventilatie,Zonwering,Woningtype,Oriëntatie,Klimaatbestand,Ruimtetype,GTO
40400,0.7,Slecht,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,242
40401,0.7,Slecht,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,74
40402,0.7,Slecht,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,60
40403,0.7,Slecht,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,550
40404,0.3,Matig,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,26
40405,0.3,Matig,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,4
40406,0.3,Matig,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,2
40407,0.3,Matig,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,425
40408,0.5,Matig,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,16
40409,0.5,Matig,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,62
40410,0.5,Matig,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,20
40411,0.5,Matig,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,638
40412,0.7,Matig,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,47
40413,0.7,Matig,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,36
40414,0.7,Matig,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,111
40415,0.7,Matig,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,880
40416,0.3,Goed,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,1
40417,0.3,Goed,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,9
40418,0.3,Goed,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40419,0.3,Goed,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,589
40420,0.5,Goed,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,42
40421,0.5,Goed,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,12
40422,0.5,Goed,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,17
40423,0.5,Goed,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,911
40424,0.7,Goed,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,41
40425,0.7,Goed,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,33
40426,0.7,Goed,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,91
40427,0.7,Goed,0.6,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1254
40428,0.3,Slecht,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,19
40429,0.3,Slecht,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,12
40430,0.3,Slecht,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,118
40431,0.3,Slecht,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,283
40432,0.5,Slecht,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,20
40433,0.5,Slecht,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,142
40434,0.5,Slecht,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,28
40435,0.5,Slecht,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,333
40436,0.7,Slecht,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,29
40437,0.7,Slecht,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,171
40438,0.7,Slecht,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,38
40439,0.7,Slecht,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,379
40440,0.3,Matig,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,1
40441,0.3,Matig,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40442,0.3,Matig,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,12
40443,0.3,Matig,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,311
40444,0.5,Matig,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,27
40445,0.5,Matig,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,2
40446,0.5,Matig,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,4
40447,0.5,Matig,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,411
40448,0.7,Matig,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,12
40449,0.7,Matig,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,9
40450,0.7,Matig,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,47
40451,0.7,Matig,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,510
40452,0.3,Goed,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40453,0.3,Goed,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40454,0.3,Goed,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40455,0.3,Goed,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,409
40456,0.5,Goed,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,1
40457,0.5,Goed,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,8
40458,0.5,Goed,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40459,0.5,Goed,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,545
40460,0.7,Goed,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,6
40461,0.7,Goed,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,3
40462,0.7,Goed,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,BEDROOM,26
40463,0.7,Goed,0.3,TO-juli,Overstek,Hoekwoning,Noord,3,LIVINGROOM,679
40464,0.3,Slecht,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,3
40465,0.3,Slecht,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,5
40466,0.3,Slecht,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,103
40467,0.3,Slecht,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,301
40468,0.5,Slecht,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,11
40469,0.5,Slecht,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,141
40470,0.5,Slecht,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,15
40471,0.5,Slecht,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,396
40472,0.7,Slecht,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,189
40473,0.7,Slecht,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,28
40474,0.7,Slecht,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,22
40475,0.7,Slecht,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,493
40476,0.3,Matig,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,4
40477,0.3,Matig,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40478,0.3,Matig,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40479,0.3,Matig,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,320
40480,0.5,Matig,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,1
40481,0.5,Matig,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40482,0.5,Matig,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,20
40483,0.5,Matig,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,501
40484,0.7,Matig,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,5
40485,0.7,Matig,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,9
40486,0.7,Matig,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,51
40487,0.7,Matig,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,721
40488,0.3,Goed,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40489,0.3,Goed,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40490,0.3,Goed,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40491,0.3,Goed,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,326
40492,0.5,Goed,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40493,0.5,Goed,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,1
40494,0.5,Goed,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40495,0.5,Goed,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,573
40496,0.7,Goed,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,17
40497,0.7,Goed,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,1
40498,0.7,Goed,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,1
40499,0.7,Goed,0.6,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,870
40500,0.3,Slecht,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,82
40501,0.3,Slecht,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,1
40502,0.3,Slecht,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,2
40503,0.3,Slecht,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,247
40504,0.5,Slecht,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,106
40505,0.5,Slecht,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,3
40506,0.5,Slecht,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,6
40507,0.5,Slecht,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,289
40508,0.7,Slecht,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,8
40509,0.7,Slecht,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,129
40510,0.7,Slecht,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,10
40511,0.7,Slecht,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,338
40512,0.3,Matig,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,1
40513,0.3,Matig,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40514,0.3,Matig,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40515,0.3,Matig,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,237
40516,0.5,Matig,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40517,0.5,Matig,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,5
40518,0.5,Matig,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40519,0.5,Matig,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,325
40520,0.7,Matig,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40521,0.7,Matig,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40522,0.7,Matig,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,16
40523,0.7,Matig,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,416
40524,0.3,Goed,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40525,0.3,Goed,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40526,0.3,Goed,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40527,0.3,Goed,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,217
40528,0.5,Goed,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40529,0.5,Goed,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40530,0.5,Goed,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40531,0.5,Goed,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,330
40532,0.7,Goed,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40533,0.7,Goed,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40534,0.7,Goed,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,BEDROOM,0
40535,0.7,Goed,0.3,21:00 tot 7:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,448
40536,0.3,Slecht,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,305
40537,0.3,Slecht,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,282
40538,0.3,Slecht,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,376
40539,0.3,Slecht,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1393
40540,0.5,Slecht,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,410
40541,0.5,Slecht,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,339
40542,0.5,Slecht,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,313
40543,0.5,Slecht,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1479
40544,0.7,Slecht,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,349
40545,0.7,Slecht,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,463
40546,0.7,Slecht,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,374
40547,0.7,Slecht,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1578
40548,0.3,Matig,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,280
40549,0.3,Matig,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,274
40550,0.3,Matig,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,321
40551,0.3,Matig,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1653
40552,0.5,Matig,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,371
40553,0.5,Matig,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,330
40554,0.5,Matig,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,318
40555,0.5,Matig,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1795
40556,0.7,Matig,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,364
40557,0.7,Matig,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,423
40558,0.7,Matig,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,348
40559,0.7,Matig,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1924
40560,0.3,Goed,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,330
40561,0.3,Goed,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,335
40562,0.3,Goed,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,383
40563,0.3,Goed,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1962
40564,0.5,Goed,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,371
40565,0.5,Goed,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,383
40566,0.5,Goed,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,445
40567,0.5,Goed,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,2112
40568,0.7,Goed,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,507
40569,0.7,Goed,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,430
40570,0.7,Goed,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,410
40571,0.7,Goed,0.6,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,2254
40572,0.3,Slecht,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,284
40573,0.3,Slecht,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,353
40574,0.3,Slecht,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,265
40575,0.3,Slecht,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1340
40576,0.5,Slecht,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,298
40577,0.5,Slecht,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,280
40578,0.5,Slecht,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,372
40579,0.5,Slecht,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1386
40580,0.7,Slecht,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,295
40581,0.7,Slecht,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,392
40582,0.7,Slecht,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,313
40583,0.7,Slecht,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1429
40584,0.3,Matig,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,248
40585,0.3,Matig,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,255
40586,0.3,Matig,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,293
40587,0.3,Matig,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1557
40588,0.5,Matig,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,320
40589,0.5,Matig,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,265
40590,0.5,Matig,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,271
40591,0.5,Matig,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1626
40592,0.7,Matig,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,285
40593,0.7,Matig,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,345
40594,0.7,Matig,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,294
40595,0.7,Matig,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1697
40596,0.3,Goed,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,295
40597,0.3,Goed,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,288
40598,0.3,Goed,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,341
40599,0.3,Goed,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1825
40600,0.5,Goed,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,316
40601,0.5,Goed,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,365
40602,0.5,Goed,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,308
40603,0.5,Goed,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1895
40604,0.7,Goed,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,336
40605,0.7,Goed,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,395
40606,0.7,Goed,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,BEDROOM,327
40607,0.7,Goed,0.3,8:00 tot 22:00,Overstek,Hoekwoning,Noord,3,LIVINGROOM,1965
40608,0.3,Slecht,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,169
40609,0.3,Slecht,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,249
40610,0.3,Slecht,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,326
40611,0.3,Slecht,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,971
40612,0.5,Slecht,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,328
40613,0.5,Slecht,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,377
40614,0.5,Slecht,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,649
40615,0.5,Slecht,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1547
40616,0.7,Slecht,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,1176
40617,0.7,Slecht,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,551
40618,0.7,Slecht,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,512
40619,0.7,Slecht,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2284
40620,0.3,Matig,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,209
40621,0.3,Matig,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,94
40622,0.3,Matig,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,134
40623,0.3,Matig,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1305
40624,0.5,Matig,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,653
40625,0.5,Matig,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,322
40626,0.5,Matig,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,283
40627,0.5,Matig,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2438
40628,0.7,Matig,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,1396
40629,0.7,Matig,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,572
40630,0.7,Matig,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,591
40631,0.7,Matig,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,3702
40632,0.3,Goed,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,131
40633,0.3,Goed,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,97
40634,0.3,Goed,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,231
40635,0.3,Goed,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1919
40636,0.5,Goed,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,902
40637,0.5,Goed,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,404
40638,0.5,Goed,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,455
40639,0.5,Goed,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,3624
40640,0.7,Goed,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,1936
40641,0.7,Goed,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,943
40642,0.7,Goed,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,884
40643,0.7,Goed,0.6,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,5326
40644,0.3,Slecht,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,85
40645,0.3,Slecht,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,144
40646,0.3,Slecht,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,167
40647,0.3,Slecht,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,618
40648,0.5,Slecht,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,247
40649,0.5,Slecht,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,126
40650,0.5,Slecht,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,211
40651,0.5,Slecht,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,807
40652,0.7,Slecht,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,259
40653,0.7,Slecht,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,176
40654,0.7,Slecht,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,368
40655,0.7,Slecht,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1053
40656,0.3,Matig,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,27
40657,0.3,Matig,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,53
40658,0.3,Matig,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,53
40659,0.3,Matig,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,714
40660,0.5,Matig,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,150
