,Glaspercentage,Isolatie/infiltratie,g-waarde glas,Spuiventilatie,Zonwering,Woningtype,Oriëntatie,Klimaatbestand,Ruimtetype,GTO
14483,2,0,0,0,3,5,2,0,LIVINGROOM,0
14484,0,1,0,0,3,5,2,0,BEDROOM,0
14485,0,1,0,0,3,5,2,0,BEDROOM,0
14486,0,1,0,0,3,5,2,0,BEDROOM,0
14487,0,1,0,0,3,5,2,0,LIVINGROOM,0
14488,1,1,0,0,3,5,2,0,BEDROOM,0
14489,1,1,0,0,3,5,2,0,BEDROOM,0
14490,1,1,0,0,3,5,2,0,BEDROOM,0
14491,1,1,0,0,3,5,2,0,LIVINGROOM,0
14492,2,1,0,0,3,5,2,0,BEDROOM,0
14493,2,1,0,0,3,5,2,0,BEDROOM,0
14494,2,1,0,0,3,5,2,0,BEDROOM,0
14495,2,1,0,0,3,5,2,0,LIVINGROOM,13
14496,0,2,0,0,3,5,2,0,BEDROOM,0
14497,0,2,0,0,3,5,2,0,BEDROOM,0
14498,0,2,0,0,3,5,2,0,BEDROOM,0
14499,0,2,0,0,3,5,2,0,LIVINGROOM,0
14500,1,2,0,0,3,5,2,0,BEDROOM,0
14501,1,2,0,0,3,5,2,0,BEDROOM,0
14502,1,2,0,0,3,5,2,0,BEDROOM,0
14503,1,2,0,0,3,5,2,0,LIVINGROOM,15
14504,2,2,0,0,3,5,2,0,BEDROOM,0
14505,2,2,0,0,3,5,2,0,BEDROOM,0
14506,2,2,0,0,3,5,2,0,BEDROOM,0
14507,2,2,0,0,3,5,2,0,LIVINGROOM,45
14508,0,0,1,0,3,5,2,0,BEDROOM,0
14509,0,0,1,0,3,5,2,0,BEDROOM,0
14510,0,0,1,0,3,5,2,0,BEDROOM,0
14511,0,0,1,0,3,5,2,0,LIVINGROOM,0
14512,1,0,1,0,3,5,2,0,BEDROOM,0
14513,1,0,1,0,3,5,2,0,BEDROOM,0
14514,1,0,1,0,3,5,2,0,BEDROOM,0
14515,1,0,1,0,3,5,2,0,LIVINGROOM,0
14516,2,0,1,0,3,5,2,0,BEDROOM,0
14517,2,0,1,0,3,5,2,0,BEDROOM,0
14518,2,0,1,0,3,5,2,0,BEDROOM,0
14519,2,0,1,0,3,5,2,0,LIVINGROOM,0
14520,0,1,1,0,3,5,2,0,BEDROOM,0
14521,0,1,1,0,3,5,2,0,BEDROOM,0
14522,0,1,1,0,3,5,2,0,BEDROOM,0
14523,0,1,1,0,3,5,2,0,LIVINGROOM,0
14524,1,1,1,0,3,5,2,0,BEDROOM,0
14525,1,1,1,0,3,5,2,0,BEDROOM,0
14526,1,1,1,0,3,5,2,0,BEDROOM,0
14527,1,1,1,0,3,5,2,0,LIVINGROOM,0
14528,2,1,1,0,3,5,2,0,BEDROOM,0
14529,2,1,1,0,3,5,2,0,BEDROOM,0
14530,2,1,1,0,3,5,2,0,BEDROOM,0
14531,2,1,1,0,3,5,2,0,LIVINGROOM,0
14532,0,2,1,0,3,5,2,0,BEDROOM,0
14533,0,2,1,0,3,5,2,0,BEDROOM,0
14534,0,2,1,0,3,5,2,0,BEDROOM,0
14535,0,2,1,0,3,5,2,0,LIVINGROOM,0
14536,1,2,1,0,3,5,2,0,BEDROOM,0
14537,1,2,1,0,3,5,2,0,BEDROOM,0
14538,1,2,1,0,3,5,2,0,BEDROOM,0
14539,1,2,1,0,3,5,2,0,LIVINGROOM,0
14540,2,2,1,0,3,5,2,0,BEDROOM,0
14541,2,2,1,0,3,5,2,0,BEDROOM,0
14542,2,2,1,0,3,5,2,0,BEDROOM,0
14543,2,2,1,0,3,5,2,0,LIVINGROOM,0
14544,0,0,0,1,3,5,2,0,BEDROOM,0
14545,0,0,0,1,3,5,2,0,BEDROOM,0
14546,0,0,0,1,3,5,2,0,BEDROOM,0
14547,0,0,0,1,3,5,2,0,LIVINGROOM,0
14548,1,0,0,1,3,5,2,0,BEDROOM,0
14549,1,0,0,1,3,5,2,0,BEDROOM,0
14550,1,0,0,1,3,5,2,0,BEDROOM,0
14551,1,0,0,1,3,5,2,0,LIVINGROOM,0
14552,2,0,0,1,3,5,2,0,BEDROOM,0
14553,2,0,0,1,3,5,2,0,BEDROOM,0
14554,2,0,0,1,3,5,2,0,BEDROOM,0
14555,2,0,0,1,3,5,2,0,LIVINGROOM,0
14556,0,1,0,1,3,5,2,0,BEDROOM,0
14557,0,1,0,1,3,5,2,0,BEDROOM,0
14558,0,1,0,1,3,5,2,0,BEDROOM,0
14559,0,1,0,1,3,5,2,0,LIVINGROOM,0
14560,1,1,0,1,3,5,2,0,BEDROOM,0
14561,1,1,0,1,3,5,2,0,BEDROOM,0
14562,1,1,0,1,3,5,2,0,BEDROOM,0
14563,1,1,0,1,3,5,2,0,LIVINGROOM,0
14564,2,1,0,1,3,5,2,0,BEDROOM,0
14565,2,1,0,1,3,5,2,0,BEDROOM,0
14566,2,1,0,1,3,5,2,0,BEDROOM,0
14567,2,1,0,1,3,5,2,0,LIVINGROOM,13
14568,0,2,0,1,3,5,2,0,BEDROOM,0
14569,0,2,0,1,3,5,2,0,BEDROOM,0
14570,0,2,0,1,3,5,2,0,BEDROOM,0
14571,0,2,0,1,3,5,2,0,LIVINGROOM,0
14572,1,2,0,1,3,5,2,0,BEDROOM,0
14573,1,2,0,1,3,5,2,0,BEDROOM,0
14574,1,2,0,1,3,5,2,0,BEDROOM,0
14575,1,2,0,1,3,5,2,0,LIVINGROOM,11
14576,2,2,0,1,3,5,2,0,BEDROOM,0
14577,2,2,0,1,3,5,2,0,BEDROOM,0
14578,2,2,0,1,3,5,2,0,BEDROOM,0
14579,2,2,0,1,3,5,2,0,LIVINGROOM,37
14580,0,0,1,1,3,5,2,0,BEDROOM,0
14581,0,0,1,1,3,5,2,0,BEDROOM,0
14582,0,0,1,1,3,5,2,0,BEDROOM,0
14583,0,0,1,1,3,5,2,0,LIVINGROOM,0
14584,1,0,1,1,3,5,2,0,BEDROOM,0
14585,1,0,1,1,3,5,2,0,BEDROOM,0
14586,1,0,1,1,3,5,2,0,BEDROOM,0
14587,1,0,1,1,3,5,2,0,LIVINGROOM,0
14588,2,0,1,1,3,5,2,0,BEDROOM,0
14589,2,0,1,1,3,5,2,0,BEDROOM,0
14590,2,0,1,1,3,5,2,0,BEDROOM,0
14591,2,0,1,1,3,5,2,0,LIVINGROOM,0
14592,0,1,1,1,3,5,2,0,BEDROOM,0
14593,0,1,1,1,3,5,2,0,BEDROOM,0
14594,0,1,1,1,3,5,2,0,BEDROOM,0
14595,0,1,1,1,3,5,2,0,LIVINGROOM,0
14596,1,1,1,1,3,5,2,0,BEDROOM,0
14597,1,1,1,1,3,5,2,0,BEDROOM,0
14598,1,1,1,1,3,5,2,0,BEDROOM,0
14599,1,1,1,1,3,5,2,0,LIVINGROOM,0
14600,2,1,1,1,3,5,2,0,BEDROOM,0
14601,2,1,1,1,3,5,2,0,BEDROOM,0
14602,2,1,1,1,3,5,2,0,BEDROOM,0
14603,2,1,1,1,3,5,2,0,LIVINGROOM,0
14604,0,2,1,1,3,5,2,0,BEDROOM,0
14605,0,2,1,1,3,5,2,0,BEDROOM,0
14606,0,2,1,1,3,5,2,0,BEDROOM,0
14607,0,2,1,1,3,5,2,0,LIVINGROOM,0
14608,1,2,1,1,3,5,2,0,BEDROOM,0
14609,1,2,1,1,3,5,2,0,BEDROOM,0
14610,1,2,1,1,3,5,2,0,BEDROOM,0
14611,1,2,1,1,3,5,2,0,LIVINGROOM,0
14612,2,2,1,1,3,5,2,0,BEDROOM,0
14613,2,2,1,1,3,5,2,0,BEDROOM,0
14614,2,2,1,1,3,5,2,0,BEDROOM,0
14615,2,2,1,1,3,5,2,0,LIVINGROOM,0
14616,0,0,0,2,3,5,2,0,BEDROOM,0
14617,0,0,0,2,3,5,2,0,BEDROOM,0
14618,0,0,0,2,3,5,2,0,BEDROOM,0
14619,0,0,0,2,3,5,2,0,LIVINGROOM,66
14620,1,0,0,2,3,5,2,0,BEDROOM,0
14621,1,0,0,2,3,5,2,0,BEDROOM,0
14622,1,0,0,2,3,5,2,0,BEDROOM,0
14623,1,0,0,2,3,5,2,0,LIVINGROOM,78
14624,2,0,0,2,3,5,2,0,BEDROOM,0
14625,2,0,0,2,3,5,2,0,BEDROOM,0
14626,2,0,0,2,3,5,2,0,BEDROOM,0
14627,2,0,0,2,3,5,2,0,LIVINGROOM,92
14628,0,1,0,2,3,5,2,0,BEDROOM,0
14629,0,1,0,2,3,5,2,0,BEDROOM,0
14630,0,1,0,2,3,5,2,0,BEDROOM,0
14631,0,1,0,2,3,5,2,0,LIVINGROOM,97
14632,1,1,0,2,3,5,2,0,BEDROOM,0
14633,1,1,0,2,3,5,2,0,BEDROOM,0
14634,1,1,0,2,3,5,2,0,BEDROOM,0
14635,1,1,0,2,3,5,2,0,LIVINGROOM,124
14636,2,1,0,2,3,5,2,0,BEDROOM,0
14637,2,1,0,2,3,5,2,0,BEDROOM,0
14638,2,1,0,2,3,5,2,0,BEDROOM,0
14639,2,1,0,2,3,5,2,0,LIVINGROOM,153
14640,0,2,0,2,3,5,2,0,BEDROOM,0
14641,0,2,0,2,3,5,2,0,BEDROOM,0
14642,0,2,0,2,3,5,2,0,BEDROOM,0
14643,0,2,0,2,3,5,2,0,LIVINGROOM,139
14644,1,2,0,2,3,5,2,0,BEDROOM,0
14645,1,2,0,2,3,5,2,0,BEDROOM,0
14646,1,2,0,2,3,5,2,0,BEDROOM,0
14647,1,2,0,2,3,5,2,0,LIVINGROOM,172
14648,2,2,0,2,3,5,2,0,BEDROOM,0
14649,2,2,0,2,3,5,2,0,BEDROOM,0
14650,2,2,0,2,3,5,2,0,BEDROOM,0
14651,2,2,0,2,3,5,2,0,LIVINGROOM,205
14652,0,0,1,2,3,5,2,0,BEDROOM,0
14653,0,0,1,2,3,5,2,0,BEDROOM,0
14654,0,0,1,2,3,5,2,0,BEDROOM,0
14655,0,0,1,2,3,5,2,0,LIVINGROOM,59
14656,1,0,1,2,3,5,2,0,BEDROOM,0
14657,1,0,1,2,3,5,2,0,BEDROOM,0
14658,1,0,1,2,3,5,2,0,BEDROOM,0
14659,1,0,1,2,3,5,2,0,LIVINGROOM,65
14660,2,0,1,2,3,5,2,0,BEDROOM,0
14661,2,0,1,2,3,5,2,0,BEDROOM,0
14662,2,0,1,2,3,5,2,0,BEDROOM,0
14663,2,0,1,2,3,5,2,0,LIVINGROOM,73
14664,0,1,1,2,3,5,2,0,BEDROOM,0
14665,0,1,1,2,3,5,2,0,BEDROOM,0
14666,0,1,1,2,3,5,2,0,BEDROOM,0
14667,0,1,1,2,3,5,2,0,LIVINGROOM,81
14668,1,1,1,2,3,5,2,0,BEDROOM,0
14669,1,1,1,2,3,5,2,0,BEDROOM,0
14670,1,1,1,2,3,5,2,0,BEDROOM,0
14671,1,1,1,2,3,5,2,0,LIVINGROOM,94
14672,2,1,1,2,3,5,2,0,BEDROOM,0
14673,2,1,1,2,3,5,2,0,BEDROOM,0
14674,2,1,1,2,3,5,2,0,BEDROOM,0
14675,2,1,1,2,3,5,2,0,LIVINGROOM,108
14676,0,2,1,2,3,5,2,0,BEDROOM,0
14677,0,2,1,2,3,5,2,0,BEDROOM,0
14678,0,2,1,2,3,5,2,0,BEDROOM,0
14679,0,2,1,2,3,5,2,0,LIVINGROOM,112
14680,1,2,1,2,3,5,2,0,BEDROOM,0
14681,1,2,1,2,3,5,2,0,BEDROOM,0
14682,1,2,1,2,3,5,2,0,BEDROOM,0
14683,1,2,1,2,3,5,2,0,LIVINGROOM,129
14684,2,2,1,2,3,5,2,0,BEDROOM,0
14685,2,2,1,2,3,5,2,0,BEDROOM,0
14686,2,2,1,2,3,5,2,0,BEDROOM,0
14687,2,2,1,2,3,5,2,0,LIVINGROOM,146
14688,0,0,0,0,0,5,3,0,BEDROOM,0
14689,0,0,0,0,0,5,3,0,BEDROOM,0
14690,0,0,0,0,0,5,3,0,BEDROOM,0
14691,0,0,0,0,0,5,3,0,LIVINGROOM,39
14692,1,0,0,0,0,5,3,0,BEDROOM,37
14693,1,0,0,0,0,5,3,0,BEDROOM,81
14694,1,0,0,0,0,5,3,0,BEDROOM,2
14695,1,0,0,0,0,5,3,0,LIVINGROOM,188
14696,2,0,0,0,0,5,3,0,BEDROOM,225
14697,2,0,0,0,0,5,3,0,BEDROOM,24
14698,2,0,0,0,0,5,3,0,BEDROOM,391
14699,2,0,0,0,0,5,3,0,LIVINGROOM,525
14700,0,1,0,0,0,5,3,0,BEDROOM,0
14701,0,1,0,0,0,5,3,0,BEDROOM,1
14702,0,1,0,0,0,5,3,0,BEDROOM,0
14703,0,1,0,0,0,5,3,0,LIVINGROOM,139
14704,1,1,0,0,0,5,3,0,BEDROOM,65
14705,1,1,0,0,0,5,3,0,BEDROOM,135
14706,1,1,0,0,0,5,3,0,BEDROOM,7
14707,1,1,0,0,0,5,3,0,LIVINGROOM,606
14708,2,1,0,0,0,5,3,0,BEDROOM,367
14709,2,1,0,0,0,5,3,0,BEDROOM,35
14710,2,1,0,0,0,5,3,0,BEDROOM,622
14711,2,1,0,0,0,5,3,0,LIVINGROOM,1524
14712,0,2,0,0,0,5,3,0,BEDROOM,2
14713,0,2,0,0,0,5,3,0,BEDROOM,0
14714,0,2,0,0,0,5,3,0,BEDROOM,13
14715,0,2,0,0,0,5,3,0,LIVINGROOM,337
14716,1,2,0,0,0,5,3,0,BEDROOM,319
14717,1,2,0,0,0,5,3,0,BEDROOM,164
14718,1,2,0,0,0,5,3,0,BEDROOM,13
14719,1,2,0,0,0,5,3,0,LIVINGROOM,1366
14720,2,2,0,0,0,5,3,0,BEDROOM,702
14721,2,2,0,0,0,5,3,0,BEDROOM,75
14722,2,2,0,0,0,5,3,0,BEDROOM,1087
14723,2,2,0,0,0,5,3,0,LIVINGROOM,2858
14724,0,0,1,0,0,5,3,0,BEDROOM,0
14725,0,0,1,0,0,5,3,0,BEDROOM,0
14726,0,0,1,0,0,5,3,0,BEDROOM,0
14727,0,0,1,0,0,5,3,0,LIVINGROOM,1
14728,1,0,1,0,0,5,3,0,BEDROOM,0
14729,1,0,1,0,0,5,3,0,BEDROOM,0
14730,1,0,1,0,0,5,3,0,BEDROOM,0
14731,1,0,1,0,0,5,3,0,LIVINGROOM,11
14732,2,0,1,0,0,5,3,0,BEDROOM,6
14733,2,0,1,0,0,5,3,0,BEDROOM,0
14734,2,0,1,0,0,5,3,0,BEDROOM,0
14735,2,0,1,0,0,5,3,0,LIVINGROOM,50
14736,0,1,1,0,0,5,3,0,BEDROOM,0
14737,0,1,1,0,0,5,3,0,BEDROOM,0
14738,0,1,1,0,0,5,3,0,BEDROOM,0
14739,0,1,1,0,0,5,3,0,LIVINGROOM,10
14740,1,1,1,0,0,5,3,0,BEDROOM,0
14741,1,1,1,0,0,5,3,0,BEDROOM,0
14742,1,1,1,0,0,5,3,0,BEDROOM,0
14743,1,1,1,0,0,5,3,0,LIVINGROOM,77
14744,2,1,1,0,0,5,3,0,BEDROOM,0
14745,2,1,1,0,0,5,3,0,BEDROOM,1
14746,2,1,1,0,0,5,3,0,BEDROOM,12
14747,2,1,1,0,0,5,3,0,LIVINGROOM,199
14748,0,2,1,0,0,5,3,0,BEDROOM,0
14749,0,2,1,0,0,5,3,0,BEDROOM,0
14750,0,2,1,0,0,5,3,0,BEDROOM,0
14751,0,2,1,0,0,5,3,0,LIVINGROOM,42
14752,1,2,1,0,0,5,3,0,BEDROOM,0
14753,1,2,1,0,0,5,3,0,BEDROOM,0
14754,1,2,1,0,0,5,3,0,BEDROOM,1
14755,1,2,1,0,0,5,3,0,LIVINGROOM,192
14756,2,2,1,0,0,5,3,0,BEDROOM,14
14757,2,2,1,0,0,5,3,0,BEDROOM,42
14758,2,2,1,0,0,5,3,0,BEDROOM,0
14759,2,2,1,0,0,5,3,0,LIVINGROOM,472
14760,0,0,0,1,0,5,3,0,BEDROOM,0
14761,0,0,0,1,0,5,3,0,BEDROOM,0
14762,0,0,0,1,0,5,3,0,BEDROOM,0
14763,0,0,0,1,0,5,3,0,LIVINGROOM,37
14764,1,0,0,1,0,5,3,0,BEDROOM,74
14765,1,0,0,1,0,5,3,0,BEDROOM,29
14766,1,0,0,1,0,5,3,0,BEDROOM,1
14767,1,0,0,1,0,5,3,0,LIVINGROOM,192
14768,2,0,0,1,0,5,3,0,BEDROOM,451
14769,2,0,0,1,0,5,3,0,BEDROOM,18
14770,2,0,0,1,0,5,3,0,BEDROOM,226
14771,2,0,0,1,0,5,3,0,LIVINGROOM,552
14772,0,1,0,1,0,5,3,0,BEDROOM,0
14773,0,1,0,1,0,5,3,0,BEDROOM,0
14774,0,1,0,1,0,5,3,0,BEDROOM,0
14775,0,1,0,1,0,5,3,0,LIVINGROOM,134
14776,1,1,0,1,0,5,3,0,BEDROOM,116
14777,1,1,0,1,0,5,3,0,BEDROOM,1
14778,1,1,0,1,0,5,3,0,BEDROOM,42
14779,1,1,0,1,0,5,3,0,LIVINGROOM,619
14780,2,1,0,1,0,5,3,0,BEDROOM,23
14781,2,1,0,1,0,5,3,0,BEDROOM,371
14782,2,1,0,1,0,5,3,0,BEDROOM,718
14783,2,1,0,1,0,5,3,0,LIVINGROOM,1575
14784,0,2,0,1,0,5,3,0,BEDROOM,0
14785,0,2,0,1,0,5,3,0,BEDROOM,0
14786,0,2,0,1,0,5,3,0,BEDROOM,1
14787,0,2,0,1,0,5,3,0,LIVINGROOM,291
14788,1,2,0,1,0,5,3,0,BEDROOM,239
14789,1,2,0,1,0,5,3,0,BEDROOM,3
14790,1,2,0,1,0,5,3,0,BEDROOM,89
14791,1,2,0,1,0,5,3,0,LIVINGROOM,1231
14792,2,2,0,1,0,5,3,0,BEDROOM,35
14793,2,2,0,1,0,5,3,0,BEDROOM,1122
14794,2,2,0,1,0,5,3,0,BEDROOM,646
14795,2,2,0,1,0,5,3,0,LIVINGROOM,2736
14796,0,0,1,1,0,5,3,0,BEDROOM,0
14797,0,0,1,1,0,5,3,0,BEDROOM,0
14798,0,0,1,1,0,5,3,0,BEDROOM,0
14799,0,0,1,1,0,5,3,0,LIVINGROOM,1
14800,1,0,1,1,0,5,3,0,BEDROOM,0
14801,1,0,1,1,0,5,3,0,BEDROOM,0
14802,1,0,1,1,0,5,3,0,BEDROOM,0
14803,1,0,1,1,0,5,3,0,LIVINGROOM,10
14804,2,0,1,1,0,5,3,0,BEDROOM,0
14805,2,0,1,1,0,5,3,0,BEDROOM,0
14806,2,0,1,1,0,5,3,0,BEDROOM,3
14807,2,0,1,1,0,5,3,0,LIVINGROOM,52
14808,0,1,1,1,0,5,3,0,BEDROOM,0
14809,0,1,1,1,0,5,3,0,BEDROOM,0
14810,0,1,1,1,0,5,3,0,BEDROOM,0
14811,0,1,1,1,0,5,3,0,LIVINGROOM,10
14812,1,1,1,1,0,5,3,0,BEDROOM,0
14813,1,1,1,1,0,5,3,0,BEDROOM,0
14814,1,1,1,1,0,5,3,0,BEDROOM,0
14815,1,1,1,1,0,5,3,0,LIVINGROOM,82
14816,2,1,1,1,0,5,3,0,BEDROOM,0
14817,2,1,1,1,0,5,3,0,BEDROOM,0
14818,2,1,1,1,0,5,3,0,BEDROOM,10
14819,2,1,1,1,0,5,3,0,LIVINGROOM,209
14820,0,2,1,1,0,5,3,0,BEDROOM,0
14821,0,2,1,1,0,5,3,0,BEDROOM,0
14822,0,2,1,1,0,5,3,0,BEDROOM,0
14823,0,2,1,1,0,5,3,0,LIVINGROOM,29
14824,1,2,1,1,0,5,3,0,BEDROOM,0
14825,1,2,1,1,0,5,3,0,BEDROOM,0
14826,1,2,1,1,0,5,3,0,BEDROOM,0
14827,1,2,1,1,0,5,3,0,LIVINGROOM,176
14828,2,2,1,1,0,5,3,0,BEDROOM,1
14829,2,2,1,1,0,5,3,0,BEDROOM,18
14830,2,2,1,1,0,5,3,0,BEDROOM,0
14831,2,2,1,1,0,5,3,0,LIVINGROOM,451
14832,0,0,0,2,0,5,3,0,BEDROOM,0
14833,0,0,0,2,0,5,3,0,BEDROOM,0
14834,0,0,0,2,0,5,3,0,BEDROOM,0
14835,0,0,0,2,0,5,3,0,LIVINGROOM,154
14836,1,0,0,2,0,5,3,0,BEDROOM,2
14837,1,0,0,2,0,5,3,0,BEDROOM,13
14838,1,0,0,2,0,5,3,0,BEDROOM,5
14839,1,0,0,2,0,5,3,0,LIVINGROOM,215
14840,2,0,0,2,0,5,3,0,BEDROOM,17
14841,2,0,0,2,0,5,3,0,BEDROOM,57
14842,2,0,0,2,0,5,3,0,BEDROOM,107
14843,2,0,0,2,0,5,3,0,LIVINGROOM,300
14844,0,1,0,2,0,5,3,0,BEDROOM,0
14845,0,1,0,2,0,5,3,0,BEDROOM,0
14846,0,1,0,2,0,5,3,0,BEDROOM,0
14847,0,1,0,2,0,5,3,0,LIVINGROOM,207
14848,1,1,0,2,0,5,3,0,BEDROOM,3
14849,1,1,0,2,0,5,3,0,BEDROOM,21
14850,1,1,0,2,0,5,3,0,BEDROOM,5
14851,1,1,0,2,0,5,3,0,LIVINGROOM,341
14852,2,1,0,2,0,5,3,0,BEDROOM,20
14853,2,1,0,2,0,5,3,0,BEDROOM,158
14854,2,1,0,2,0,5,3,0,BEDROOM,86
14855,2,1,0,2,0,5,3,0,LIVINGROOM,513
14856,0,2,0,2,0,5,3,0,BEDROOM,0
14857,0,2,0,2,0,5,3,0,BEDROOM,0
14858,0,2,0,2,0,5,3,0,BEDROOM,0
14859,0,2,0,2,0,5,3,0,LIVINGROOM,286
14860,1,2,0,2,0,5,3,0,BEDROOM,10
14861,1,2,0,2,0,5,3,0,BEDROOM,21
14862,1,2,0,2,0,5,3,0,BEDROOM,53
14863,1,2,0,2,0,5,3,0,LIVINGROOM,468
14864,2,2,0,2,0,5,3,0,BEDROOM,263
14865,2,2,0,2,0,5,3,0,BEDROOM,151
14866,2,2,0,2,0,5,3,0,BEDROOM,28
14867,2,2,0,2,0,5,3,0,LIVINGROOM,702
14868,0,0,1,2,0,5,3,0,BEDROOM,0
14869,0,0,1,2,0,5,3,0,BEDROOM,0
14870,0,0,1,2,0,5,3,0,BEDROOM,0
14871,0,0,1,2,0,5,3,0,LIVINGROOM,110
14872,1,0,1,2,0,5,3,0,BEDROOM,0
14873,1,0,1,2,0,5,3,0,BEDROOM,0
14874,1,0,1,2,0,5,3,0,BEDROOM,0
14875,1,0,1,2,0,5,3,0,LIVINGROOM,132
14876,2,0,1,2,0,5,3,0,BEDROOM,0
14877,2,0,1,2,0,5,3,0,BEDROOM,0
14878,2,0,1,2,0,5,3,0,BEDROOM,0
14879,2,0,1,2,0,5,3,0,LIVINGROOM,155
14880,0,1,1,2,0,5,3,0,BEDROOM,0
14881,0,1,1,2,0,5,3,0,BEDROOM,0
14882,0,1,1,2,0,5,3,0,BEDROOM,0
14883,0,1,1,2,0,5,3,0,LIVINGROOM,140
14884,1,1,1,2,0,5,3,0,BEDROOM,0
14885,1,1,1,2,0,5,3,0,BEDROOM,0
14886,1,1,1,2,0,5,3,0,BEDROOM,0
14887,1,1,1,2,0,5,3,0,LIVINGROOM,182
14888,2,1,1,2,0,5,3,0,BEDROOM,0
14889,2,1,1,2,0,5,3,0,BEDROOM,0
14890,2,1,1,2,0,5,3,0,BEDROOM,0
14891,2,1,1,2,0,5,3,0,LIVINGROOM,231
14892,0,2,1,2,0,5,3,0,BEDROOM,0
14893,0,2,1,2,0,5,3,0,BEDROOM,0
14894,0,2,1,2,0,5,3,0,BEDROOM,0
14895,0,2,1,2,0,5,3,0,LIVINGROOM,180
14896,1,2,1,2,0,5,3,0,BEDROOM,0
14897,1,2,1,2,0,5,3,0,BEDROOM,0
14898,1,2,1,2,0,5,3,0,BEDROOM,0
14899,1,2,1,2,0,5,3,0,LIVINGROOM,245
14900,2,2,1,2,0,5,3,0,BEDROOM,1
14901,2,2,1,2,0,5,3,0,BEDROOM,0
14902,2,2,1,2,0,5,3,0,BEDROOM,1
14903,2,2,1,2,0,5,3,0,LIVINGROOM,320
14904,0,0,0,0,1,5,3,0,BEDROOM,0
14905,0,0,0,0,1,5,3,0,BEDROOM,0
14906,0,0,0,0,1,5,3,0,BEDROOM,0
14907,0,0,0,0,1,5,3,0,LIVINGROOM,6
14908,1,0,0,0,1,5,3,0,BEDROOM,0
14909,1,0,0,0,1,5,3,0,BEDROOM,0
14910,1,0,0,0,1,5,3,0,BEDROOM,0
14911,1,0,0,0,1,5,3,0,LIVINGROOM,42
14912,2,0,0,0,1,5,3,0,BEDROOM,1
14913,2,0,0,0,1,5,3,0,BEDROOM,20
14914,2,0,0,0,1,5,3,0,BEDROOM,5
14915,2,0,0,0,1,5,3,0,LIVINGROOM,124
14916,0,1,0,0,1,5,3,0,BEDROOM,0
14917,0,1,0,0,1,5,3,0,BEDROOM,0
14918,0,1,0,0,1,5,3,0,BEDROOM,0
14919,0,1,0,0,1,5,3,0,LIVINGROOM,33
14920,1,1,0,0,1,5,3,0,BEDROOM,0
14921,1,1,0,0,1,5,3,0,BEDROOM,0
14922,1,1,0,0,1,5,3,0,BEDROOM,1
14923,1,1,0,0,1,5,3,0,LIVINGROOM,173
14924,2,1,0,0,1,5,3,0,BEDROOM,1
14925,2,1,0,0,1,5,3,0,BEDROOM,42
14926,2,1,0,0,1,5,3,0,BEDROOM,15
14927,2,1,0,0,1,5,3,0,LIVINGROOM,477
14928,0,2,0,0,1,5,3,0,BEDROOM,0
14929,0,2,0,0,1,5,3,0,BEDROOM,0
14930,0,2,0,0,1,5,3,0,BEDROOM,0
14931,0,2,0,0,1,5,3,0,LIVINGROOM,117
14932,1,2,0,0,1,5,3,0,BEDROOM,1
14933,1,2,0,0,1,5,3,0,BEDROOM,11
14934,1,2,0,0,1,5,3,0,BEDROOM,0
14935,1,2,0,0,1,5,3,0,LIVINGROOM,467
14936,2,2,0,0,1,5,3,0,BEDROOM,8
14937,2,2,0,0,1,5,3,0,BEDROOM,52
14938,2,2,0,0,1,5,3,0,BEDROOM,114
14939,2,2,0,0,1,5,3,0,LIVINGROOM,1105
14940,0,0,1,0,1,5,3,0,BEDROOM,0
14941,0,0,1,0,1,5,3,0,BEDROOM,0
14942,0,0,1,0,1,5,3,0,BEDROOM,0
14943,0,0,1,0,1,5,3,0,LIVINGROOM,0
14944,1,0,1,0,1,5,3,0,BEDROOM,0
14945,1,0,1,0,1,5,3,0,BEDROOM,0
14946,1,0,1,0,1,5,3,0,BEDROOM,0
14947,1,0,1,0,1,5,3,0,LIVINGROOM,4
14948,2,0,1,0,1,5,3,0,BEDROOM,0
14949,2,0,1,0,1,5,3,0,BEDROOM,0
14950,2,0,1,0,1,5,3,0,BEDROOM,0
14951,2,0,1,0,1,5,3,0,LIVINGROOM,16
14952,0,1,1,0,1,5,3,0,BEDROOM,0
14953,0,1,1,0,1,5,3,0,BEDROOM,0
14954,0,1,1,0,1,5,3,0,BEDROOM,0
14955,0,1,1,0,1,5,3,0,LIVINGROOM,3
14956,1,1,1,0,1,5,3,0,BEDROOM,0
14957,1,1,1,0,1,5,3,0,BEDROOM,0
14958,1,1,1,0,1,5,3,0,BEDROOM,0
14959,1,1,1,0,1,5,3,0,LIVINGROOM,36
14960,2,1,1,0,1,5,3,0,BEDROOM,0
14961,2,1,1,0,1,5,3,0,BEDROOM,0
14962,2,1,1,0,1,5,3,0,BEDROOM,0
14963,2,1,1,0,1,5,3,0,LIVINGROOM,114
14964,0,2,1,0,1,5,3,0,BEDROOM,0
14965,0,2,1,0,1,5,3,0,BEDROOM,0
14966,0,2,1,0,1,5,3,0,BEDROOM,0
14967,0,2,1,0,1,5,3,0,LIVINGROOM,22
14968,1,2,1,0,1,5,3,0,BEDROOM,0
14969,1,2,1,0,1,5,3,0,BEDROOM,0
14970,1,2,1,0,1,5,3,0,BEDROOM,0
